Year,NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,OP_EXPENSES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,YEAR,QUARTER,source_file
2023,-1644.26,-1443.01,0.0,18728.78,10392.02,2723.0,0.0,20171.79,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2023,1,Airline_Financial_2023.csv
2023,-1641.18,-1803.8,4549.78,4608.68,2340.81,2581.69,524.57,6412.49,20304,OO,SkyWest Airlines Inc.,2023,4,Airline_Financial_2023.csv
2023,-1609.84,-1347.26,0.0,37018.47,16646.61,6457.52,1139.25,38365.73,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",2023,4,Airline_Financial_2023.csv
2023,-1551.17,-1283.01,0.0,13359.47,8316.8,1328.4,1473.45,14642.48,20377,X9,Omni Air International LLC,2023,1,Airline_Financial_2023.csv
2023,-1490.21,-1296.51,,11920.06,7453.09,2458.03,,13216.56,21754,2PQ,21 Air LLC,2023,1,Airline_Financial_2023.csv
2023,-1458.92,-1068.42,37.39,21006.29,9229.94,2884.95,0.0,22074.72,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",2023,2,Airline_Financial_2023.csv
2023,-1445.63,-1512.46,4343.57,4403.04,2109.67,2251.46,490.87,5915.5,20304,OO,SkyWest Airlines Inc.,2023,2,Airline_Financial_2023.csv
2023,-1423.17,-1547.11,,5138.22,3578.76,-64.76,,6685.33,20177,PFQ,Asia Pacific,2023,2,Airline_Financial_2023.csv
2023,-1317.14,-1102.3,0.0,30287.84,13619.95,5283.42,932.12,31390.14,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",2023,4,Airline_Financial_2023.csv
2023,-1274.31,-1332.03,3867.82,3958.19,2492.8,1359.64,457.17,5290.22,20304,OO,SkyWest Airlines Inc.,2023,1,Airline_Financial_2023.csv
2023,-1191.33,-718.59,0.0,19068.19,7363.87,2294.44,0.0,19786.77,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",2023,3,Airline_Financial_2023.csv
2023,-1128.8,-1157.5,0.0,9972.65,9282.36,799.32,0.0,11130.14,21875,37Q,"Eastern Air Express, LLC (EAX)",2023,1,Airline_Financial_2023.csv
2023,-1105.41,-7258.87,,428549.25,178995.01,106846.15,,435808.12,20370,KAQ,Kalitta Air LLC,2023,4,Airline_Financial_2023.csv
2023,-1096.06,-843.78,0.0,6741.84,3993.15,934.73,866.59,7585.62,20377,X9,Omni Air International LLC,2023,4,Airline_Financial_2023.csv
2023,-1085.68,-1087.57,1751.03,1751.03,1423.01,852.12,304.72,2838.61,20363,9E,Endeavor Air Inc.,2023,1,Airline_Financial_2023.csv
2023,-980.29,-1884.36,0.0,24880.72,8910.44,9354.5,0.0,26765.09,20169,L2,Lynden Air Cargo Airlines,2023,2,Airline_Financial_2023.csv
2023,-931.17,-948.5,1478.31,1478.31,1153.16,770.33,280.03,2426.81,20363,9E,Endeavor Air Inc.,2023,2,Airline_Financial_2023.csv
2023,-760.73,-768.16,0.0,9904.2,9143.56,408.56,0.0,10672.37,21875,37Q,"Eastern Air Express, LLC (EAX)",2023,2,Airline_Financial_2023.csv
2023,-678.02,-682.89,0.0,747.03,26831.62,7318.23,58.82,1429.92,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2023,2,Airline_Financial_2023.csv
2023,-570.0,8578.0,92409.0,92415.0,26167.0,21854.0,6515.0,83837.0,19687,QX,Horizon Air,2023,2,Airline_Financial_2023.csv
2023,-550.94,-558.03,954.53,954.53,675.99,478.37,173.24,1512.57,20363,9E,Endeavor Air Inc.,2023,4,Airline_Financial_2023.csv
2023,-483.33,-485.63,816.89,816.89,616.32,421.76,150.95,1302.52,20363,9E,Endeavor Air Inc.,2023,3,Airline_Financial_2023.csv
2023,-339.65,-333.7,0.0,31216.13,6517.42,0.0,0.0,31549.83,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2023,4,Airline_Financial_2023.csv
2023,-316.88,-77.6,,14643.27,7635.58,2670.08,,14720.87,21754,2PQ,21 Air LLC,2023,4,Airline_Financial_2023.csv
2023,-307.76,2647.49,96860.11,187653.86,95736.12,11530.42,10802.32,185006.36,20416,NK,Spirit Air Lines,2023,2,Airline_Financial_2023.csv
2023,-225.29,-273.22,11913.31,11915.76,4290.73,2371.25,523.98,12188.98,20398,MQ,Envoy Air,2023,3,Airline_Financial_2023.csv
2023,-187.54,158.18,-28.16,8332.02,4333.64,1490.77,0.0,8173.84,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",2023,1,Airline_Financial_2023.csv
2023,-97.87,-97.87,0.0,27388.93,0.0,0.0,0.0,27486.8,21652,27Q,"Jet Aviation Flight Services, Inc.",2023,4,Airline_Financial_2023.csv
2023,-35.03,-33.74,39099.49,80458.9,46154.03,9894.21,0.0,80492.64,20207,XP,TEM Enterprises dba  Avelo Airlines,2023,4,Airline_Financial_2023.csv
2023,-31.19,-16.04,637.54,637.54,322.08,188.68,43.23,653.58,20397,OH,PSA Airlines Inc.,2023,4,Airline_Financial_2023.csv
2023,-24.84,-289.77,0.0,62780.7,52805.9,157.69,0.0,63070.48,20100,PO,Polar Air Cargo Airways,2023,2,Airline_Financial_2023.csv
2023,-18.67,-12.34,689.15,689.15,377.42,176.03,43.18,701.49,20397,OH,PSA Airlines Inc.,2023,2,Airline_Financial_2023.csv
2023,-17.37,-12.95,833.13,833.13,437.47,225.45,54.53,846.08,20397,OH,PSA Airlines Inc.,2023,3,Airline_Financial_2023.csv
2023,-13.89,-113.52,0.0,60028.97,50986.73,122.69,0.0,60142.49,20100,PO,Polar Air Cargo Airways,2023,3,Airline_Financial_2023.csv
2023,-6.99,-2.02,431.57,431.57,250.06,92.81,26.37,433.6,20397,OH,PSA Airlines Inc.,2023,1,Airline_Financial_2023.csv
2023,-4.75,10.6,0.0,28749.65,24294.68,69.01,0.0,28739.05,20100,PO,Polar Air Cargo Airways,2023,4,Airline_Financial_2023.csv
2023,-2.81,28.33,297.93,304.51,95.55,91.51,24.59,276.18,20452,YX,Republic Airline,2023,4,Airline_Financial_2023.csv
2023,-0.8,-27.5,0.0,6178.11,5235.03,16.98,0.0,6205.61,20100,PO,Polar Air Cargo Airways,2023,1,Airline_Financial_2023.csv
2023,-0.35,-243.98,0.0,56364.65,47753.83,154.93,0.0,56608.63,20100,PO,Polar Air Cargo Airways,2023,1,Airline_Financial_2023.csv
2023,0.0,0.0,,0.0,0.0,0.0,,0.0,20372,KLQ,Kalitta Charters II,2023,1,Airline_Financial_2023.csv
2023,0.0,0.0,,0.0,0.0,0.0,,0.0,20372,KLQ,Kalitta Charters II,2023,3,Airline_Financial_2023.csv
2023,0.0,0.0,,0.0,0.0,0.0,,0.0,20372,KLQ,Kalitta Charters II,2023,4,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19687,QX,Horizon Air,2023,1,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19687,QX,Horizon Air,2023,3,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19687,QX,Horizon Air,2023,4,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20445,C5,CommuteAir LLC dba CommuteAir,2023,1,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20445,C5,CommuteAir LLC dba CommuteAir,2023,2,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20445,C5,CommuteAir LLC dba CommuteAir,2023,3,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20445,C5,CommuteAir LLC dba CommuteAir,2023,4,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21577,1TQ,Rhoades Aviation dba Transair,2023,1,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2023,1,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2023,2,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2023,3,Airline_Financial_2023.csv
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2023,4,Airline_Financial_2023.csv
2023,0.69,123.27,0.0,229573.83,193961.01,551.05,0.0,229450.55,20100,PO,Polar Air Cargo Airways,2023,4,Airline_Financial_2023.csv
2023,1.14,-1060.16,0.0,245534.88,208021.9,674.9,0.0,246595.04,20100,PO,Polar Air Cargo Airways,2023,1,Airline_Financial_2023.csv
2023,2.49,-11.17,0.0,3237.56,2719.4,8.13,0.0,3248.74,20100,PO,Polar Air Cargo Airways,2023,2,Airline_Financial_2023.csv
2023,4.06,17.4,0.0,24970.61,21093.04,59.94,0.0,24953.22,20100,PO,Polar Air Cargo Airways,2023,4,Airline_Financial_2023.csv
2023,6.15,-393.06,0.0,240512.37,204221.91,491.56,0.0,240905.43,20100,PO,Polar Air Cargo Airways,2023,3,Airline_Financial_2023.csv
2023,7.74,1.76,0.0,3605.44,3053.77,7.37,0.0,3603.68,20100,PO,Polar Air Cargo Airways,2023,3,Airline_Financial_2023.csv
2023,19.24,-482.88,42020.67,67641.18,43969.85,4280.76,3609.21,68124.07,20436,F9,Frontier Airlines Inc.,2023,1,Airline_Financial_2023.csv
2023,22.36,-1025.35,0.0,248273.61,208706.5,623.61,0.0,249298.95,20100,PO,Polar Air Cargo Airways,2023,2,Airline_Financial_2023.csv
2023,25.93,62.05,954.26,969.08,305.02,271.2,84.78,907.03,20452,YX,Republic Airline,2023,3,Airline_Financial_2023.csv
2023,42.2,15.6,12988.38,12991.91,4846.05,2292.06,554.29,12976.31,20398,MQ,Envoy Air,2023,1,Airline_Financial_2023.csv
2023,57.64,103.31,994.68,1005.32,318.29,261.59,85.28,902.01,20452,YX,Republic Airline,2023,1,Airline_Financial_2023.csv
2023,70.2,129.99,970.06,982.59,297.55,267.58,85.82,852.59,20452,YX,Republic Airline,2023,2,Airline_Financial_2023.csv
2023,71.13,899.19,0.0,21579.35,11548.89,4804.01,0.0,20680.16,20195,WI,Sky Lease Cargo,2023,4,Airline_Financial_2023.csv
2023,80.17,162.35,,20172.22,6627.47,6427.56,,20009.87,20372,KLQ,Kalitta Charters II,2023,1,Airline_Financial_2023.csv
2023,89.85,156.7,14308.88,14312.49,4902.14,2688.58,626.24,14155.78,20398,MQ,Envoy Air,2023,2,Airline_Financial_2023.csv
2023,117.84,204.99,0.0,4151.69,2215.2,379.31,483.62,3946.71,20377,X9,Omni Air International LLC,2023,3,Airline_Financial_2023.csv
2023,120.07,167.09,55042.84,57405.15,33583.87,13820.35,2691.66,57238.05,20500,G7,GoJet Airlines LLC d/b/a United Express,2023,2,Airline_Financial_2023.csv
2023,156.09,225.07,106693.38,193036.47,48151.07,27438.72,5243.06,192811.41,20427,PT,Piedmont Airlines,2023,3,Airline_Financial_2023.csv
2023,202.61,394.16,0.0,6694.29,3009.67,1010.27,0.0,6300.12,20447,U7,USA Jet Airlines Inc.,2023,3,Airline_Financial_2023.csv
2023,231.62,434.44,13490.17,13493.02,4643.84,2493.73,571.5,13058.58,20398,MQ,Envoy Air,2023,4,Airline_Financial_2023.csv
2023,252.31,524.81,0.0,13518.49,6525.95,1975.61,0.0,12993.68,20447,U7,USA Jet Airlines Inc.,2023,4,Airline_Financial_2023.csv
2023,257.09,437.75,0.0,10486.58,4353.03,4113.42,0.0,10048.83,20453,ABX,ABX Air Inc,2023,1,Airline_Financial_2023.csv
2023,259.91,360.22,0.0,12897.53,5850.74,1722.57,372.14,12537.32,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",2023,3,Airline_Financial_2023.csv
2023,262.61,546.23,0.0,14070.27,6792.31,2056.24,0.0,13524.03,20447,U7,USA Jet Airlines Inc.,2023,4,Airline_Financial_2023.csv
2023,351.93,191.38,0.0,8378.23,3470.85,3271.81,0.0,8186.85,20453,ABX,ABX Air Inc,2023,3,Airline_Financial_2023.csv
2023,407.0,101.0,101201.0,108492.0,46030.0,8584.0,9485.0,108391.0,19930,AS,Alaska Airlines Inc.,2023,3,Airline_Financial_2023.csv
2023,449.2,588.39,0.0,7162.49,3712.73,616.92,696.34,6574.1,20377,X9,Omni Air International LLC,2023,2,Airline_Financial_2023.csv
2023,467.94,195.76,0.0,10190.97,4504.81,3800.98,0.0,9995.2,20453,ABX,ABX Air Inc,2023,2,Airline_Financial_2023.csv
2023,509.02,148.88,1049.78,19311.36,7740.55,5687.54,,19162.48,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2023,3,Airline_Financial_2023.csv
2023,521.0,1013.56,0.0,17213.88,7739.14,2597.84,0.0,16200.32,20447,U7,USA Jet Airlines Inc.,2023,3,Airline_Financial_2023.csv
2023,528.97,528.97,0.0,2515.58,0.0,0.0,0.0,1986.61,21652,27Q,"Jet Aviation Flight Services, Inc.",2023,3,Airline_Financial_2023.csv
2023,539.48,517.48,0.0,1975.55,35286.58,10261.46,149.4,1458.07,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2023,1,Airline_Financial_2023.csv
2023,609.4,126.41,740.87,18528.84,7550.07,5373.62,,18402.44,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2023,1,Airline_Financial_2023.csv
2023,636.33,881.91,0.0,31576.72,14324.21,4217.32,911.1,30694.81,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",2023,3,Airline_Financial_2023.csv
2023,684.55,561.75,58353.57,58353.57,19555.53,26389.77,2446.02,57791.82,20445,C5,CommuteAir LLC dba CommuteAir,2023,3,Airline_Financial_2023.csv
2023,761.5,875.11,0.0,4227.39,1602.59,439.18,0.0,3352.27,20447,U7,USA Jet Airlines Inc.,2023,1,Airline_Financial_2023.csv
2023,774.7,781.63,0.0,20106.73,10668.46,4567.74,0.0,19325.1,20195,WI,Sky Lease Cargo,2023,3,Airline_Financial_2023.csv
2023,794.78,794.78,0.0,2862.29,0.0,0.0,0.0,2067.5,21652,27Q,"Jet Aviation Flight Services, Inc.",2023,4,Airline_Financial_2023.csv
2023,823.77,639.71,,14205.48,5833.28,4110.24,,13565.77,20177,PFQ,Asia Pacific,2023,3,Airline_Financial_2023.csv
2023,828.77,828.77,0.0,1787.18,74.72,793.67,0.0,958.41,21577,1TQ,Rhoades Aviation dba Transair,2023,1,Airline_Financial_2023.csv
2023,858.27,858.27,0.0,2932.49,0.0,0.0,0.0,2074.21,21652,27Q,"Jet Aviation Flight Services, Inc.",2023,2,Airline_Financial_2023.csv
2023,914.78,942.35,0.0,9144.92,3751.09,1286.57,247.96,8202.57,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",2023,2,Airline_Financial_2023.csv
2023,978.08,1460.78,0.0,9128.09,5454.29,679.34,0.0,7667.31,20166,GFQ,Gulf And Caribbean Cargo,2023,1,Airline_Financial_2023.csv
2023,980.0,962.95,59592.69,61110.9,34786.25,15627.94,3014.95,60147.95,20500,G7,GoJet Airlines LLC d/b/a United Express,2023,4,Airline_Financial_2023.csv
2023,999.47,1111.98,0.0,5040.43,1931.19,528.02,0.0,3928.45,20447,U7,USA Jet Airlines Inc.,2023,2,Airline_Financial_2023.csv
2023,1036.94,1036.94,0.0,2877.77,0.0,0.0,0.0,1840.83,21652,27Q,"Jet Aviation Flight Services, Inc.",2023,1,Airline_Financial_2023.csv
2023,1066.33,1278.12,,13874.79,7125.36,2160.79,,12596.67,21754,2PQ,21 Air LLC,2023,2,Airline_Financial_2023.csv
2023,1071.4,23610.05,0.0,709062.31,443762.6,73715.23,14339.88,685452.26,20007,5Y,Atlas Air Inc.,2023,3,Airline_Financial_2023.csv
2023,1169.52,7518.88,0.0,106390.99,40150.16,45670.83,0.0,98872.11,19874,8C,Air Transport International,2023,4,Airline_Financial_2023.csv
2023,1176.45,45886.57,2166540.94,2378011.19,1026615.38,207216.14,265265.92,2332124.62,19977,UA,United Air Lines Inc.,2023,4,Airline_Financial_2023.csv
2023,1252.68,-1326.1,137193.18,162719.4,68656.4,15888.47,17128.41,164045.5,19690,HA,Hawaiian Airlines Inc.,2023,4,Airline_Financial_2023.csv
2023,1306.84,1541.75,67025.81,67025.81,23067.84,29716.46,2442.19,65484.06,20445,C5,CommuteAir LLC dba CommuteAir,2023,1,Airline_Financial_2023.csv
2023,1351.77,1347.47,0.0,31832.36,6313.57,0.0,0.0,30484.89,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2023,3,Airline_Financial_2023.csv
2023,1399.32,517.17,430699.6,430816.76,160696.83,76005.51,18380.4,430299.59,20398,MQ,Envoy Air,2023,1,Airline_Financial_2023.csv
2023,1449.88,2016.52,0.0,11017.28,6402.86,797.49,0.0,9000.76,20166,GFQ,Gulf And Caribbean Cargo,2023,1,Airline_Financial_2023.csv
2023,1486.53,1705.1,,15001.41,7120.88,2749.78,,13296.32,21754,2PQ,21 Air LLC,2023,3,Airline_Financial_2023.csv
2023,1499.03,2552.41,0.0,61143.97,25381.12,23984.06,0.0,58591.57,20453,ABX,ABX Air Inc,2023,1,Airline_Financial_2023.csv
2023,1685.24,1863.32,55216.92,57076.95,33260.33,12849.96,2413.99,55213.63,20500,G7,GoJet Airlines LLC d/b/a United Express,2023,1,Airline_Financial_2023.csv
2023,1697.86,1726.36,0.0,20739.72,12633.15,1625.07,0.0,19013.37,20195,WI,Sky Lease Cargo,2023,1,Airline_Financial_2023.csv
2023,1702.6,1763.32,0.0,5045.73,1760.96,423.65,100.8,3282.4,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",2023,1,Airline_Financial_2023.csv
2023,1744.4,1716.85,63548.3,63548.3,20086.32,29162.33,2350.24,61831.45,20445,C5,CommuteAir LLC dba CommuteAir,2023,2,Airline_Financial_2023.csv
2023,1853.23,1761.09,0.0,7348.93,3797.34,554.15,0.0,5587.84,20166,GFQ,Gulf And Caribbean Cargo,2023,2,Airline_Financial_2023.csv
2023,1864.24,2005.23,0.0,134671.76,107001.76,10137.76,0.0,132666.53,20405,N8,National Air Cargo Group Inc d/ba National Airlines,2023,2,Airline_Financial_2023.csv
2023,1928.93,1949.26,,27786.57,10261.17,6470.2,,25837.31,20370,KAQ,Kalitta Air LLC,2023,3,Airline_Financial_2023.csv
2023,1962.76,12381.63,97485.3,221778.63,99469.46,21878.81,8972.7,209397.0,20422,SY,Sun Country Airlines d/b/a MN Airlines,2023,4,Airline_Financial_2023.csv
2023,2018.32,-9827.7,47546.38,47623.72,20558.52,18885.52,3002.96,57451.42,20046,ZW,Air Wisconsin Airlines Corp,2023,4,Airline_Financial_2023.csv
2023,2055.4,1966.87,0.0,7335.58,3648.43,532.42,0.0,5368.71,20166,GFQ,Gulf And Caribbean Cargo,2023,2,Airline_Financial_2023.csv
2023,2159.82,2229.28,0.0,32766.81,18575.54,7755.49,2427.25,30537.53,19874,8C,Air Transport International,2023,2,Airline_Financial_2023.csv
2023,2239.63,2307.13,0.0,22389.28,9183.71,3149.88,607.07,20082.15,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",2023,2,Airline_Financial_2023.csv
2023,2288.61,1244.53,0.0,54483.56,22570.89,21276.55,0.0,53239.03,20453,ABX,ABX Air Inc,2023,3,Airline_Financial_2023.csv
2023,2328.45,2716.24,107197.52,186613.64,49196.21,25160.56,4351.41,183897.4,20427,PT,Piedmont Airlines,2023,2,Airline_Financial_2023.csv
2023,2586.56,2863.27,0.0,14426.02,4893.74,2044.28,0.0,11562.76,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",2023,2,Airline_Financial_2023.csv
2023,2595.57,1085.87,0.0,56527.79,24987.52,21083.46,0.0,55441.91,20453,ABX,ABX Air Inc,2023,2,Airline_Financial_2023.csv
2023,2647.94,4618.03,421683.26,421789.46,144466.3,79232.67,18455.36,417171.43,20398,MQ,Envoy Air,2023,2,Airline_Financial_2023.csv
2023,2749.81,2767.28,56329.24,89645.79,51040.03,5863.26,4859.72,86878.51,20436,F9,Frontier Airlines Inc.,2023,2,Airline_Financial_2023.csv
2023,2845.55,2922.6,,28746.36,10023.19,6377.92,,25823.76,20370,KAQ,Kalitta Air LLC,2023,2,Airline_Financial_2023.csv
2023,3026.16,2834.01,0.0,31220.68,10306.14,9348.18,0.0,28386.67,20169,L2,Lynden Air Cargo Airlines,2023,3,Airline_Financial_2023.csv
2023,3189.01,3733.68,105190.55,186668.48,50517.38,21230.93,5386.91,182934.8,20427,PT,Piedmont Airlines,2023,1,Airline_Financial_2023.csv
2023,3212.92,3118.7,,14665.65,3718.46,4255.39,,11546.95,20177,PFQ,Asia Pacific,2023,4,Airline_Financial_2023.csv
2023,3276.22,2817.29,882.9,21213.74,7503.29,4993.38,,18396.45,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2023,2,Airline_Financial_2023.csv
2023,3387.65,3065.77,57665.53,57665.53,18118.24,23634.34,2224.98,54599.76,20445,C5,CommuteAir LLC dba CommuteAir,2023,4,Airline_Financial_2023.csv
2023,3598.32,23353.49,475447.39,566322.33,262634.76,46561.31,53804.85,542968.84,20409,B6,JetBlue Airways,2023,4,Airline_Financial_2023.csv
2023,3793.33,5729.3,0.0,12817.88,2691.78,1950.29,0.0,7088.59,20166,GFQ,Gulf And Caribbean Cargo,2023,4,Airline_Financial_2023.csv
2023,3947.0,16722.0,103584.0,103589.0,24915.0,23810.0,6797.0,86866.0,19687,QX,Horizon Air,2023,3,Airline_Financial_2023.csv
2023,4100.23,4498.35,0.0,34065.35,17664.5,8188.66,2174.26,29567.0,19874,8C,Air Transport International,2023,4,Airline_Financial_2023.csv
2023,4110.04,4153.81,61594.25,63427.66,33483.73,15010.51,3368.05,59273.85,20500,G7,GoJet Airlines LLC d/b/a United Express,2023,3,Airline_Financial_2023.csv
2023,4126.13,4743.03,11840.55,23764.18,7643.69,1343.0,911.33,19021.15,20422,SY,Sun Country Airlines d/b/a MN Airlines,2023,4,Airline_Financial_2023.csv
2023,4308.17,-6276.29,0.0,-1321.26,15404.67,5262.15,94.15,4955.03,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2023,4,Airline_Financial_2023.csv
2023,4432.89,8177.13,70905.37,79760.23,28304.22,4324.95,10037.45,71583.1,20409,B6,JetBlue Airways,2023,4,Airline_Financial_2023.csv
2023,4458.3,5418.91,0.0,99611.32,34404.62,46906.82,0.0,94192.4,19874,8C,Air Transport International,2023,2,Airline_Financial_2023.csv
2023,4508.28,4458.47,0.0,11666.98,2588.13,2522.7,0.0,7208.51,20166,GFQ,Gulf And Caribbean Cargo,2023,3,Airline_Financial_2023.csv
2023,4562.0,7443.0,131503.0,141165.0,50095.0,11596.0,11701.0,133722.0,19930,AS,Alaska Airlines Inc.,2023,2,Airline_Financial_2023.csv
2023,4845.87,5018.69,0.0,14360.91,5011.97,1205.79,286.89,9342.22,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",2023,1,Airline_Financial_2023.csv
2023,4923.21,5939.08,0.0,32104.9,9123.82,2985.36,0.0,26165.81,21634,KH,Aloha Air Cargo,2023,3,Airline_Financial_2023.csv
2023,5025.72,5649.13,0.0,13276.81,5814.59,2688.2,0.0,7627.68,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",2023,1,Airline_Financial_2023.csv
2023,5064.4,5064.4,0.0,33810.59,12752.46,6068.83,0.0,28746.19,20108,NC,Northern Air Cargo Inc.,2023,2,Airline_Financial_2023.csv
2023,5584.29,6417.5,0.0,31000.83,11752.29,3220.68,0.0,24583.34,20447,U7,USA Jet Airlines Inc.,2023,1,Airline_Financial_2023.csv
2023,5663.66,6301.24,0.0,28562.45,10943.39,2992.12,0.0,22261.21,20447,U7,USA Jet Airlines Inc.,2023,2,Airline_Financial_2023.csv
2023,5898.0,3586.0,172322.0,199261.0,80192.0,18452.0,18012.0,195675.0,19393,WN,Southwest Airlines Co.,2023,3,Airline_Financial_2023.csv
2023,5969.38,9445.51,0.0,170866.98,91465.02,15822.93,19290.88,161421.47,20377,X9,Omni Air International LLC,2023,3,Airline_Financial_2023.csv
2023,6182.54,6182.54,0.0,7906.96,1158.1,197.95,0.0,1724.42,20169,L2,Lynden Air Cargo Airlines,2023,1,Airline_Financial_2023.csv
2023,6350.7,6350.7,0.0,27906.04,0.0,0.0,0.0,21555.34,21652,27Q,"Jet Aviation Flight Services, Inc.",2023,2,Airline_Financial_2023.csv
2023,6430.0,6506.51,0.0,33427.75,18223.33,4833.88,2106.29,26921.24,19874,8C,Air Transport International,2023,3,Airline_Financial_2023.csv
2023,6452.14,6516.32,0.0,34891.4,18923.17,5416.33,2180.74,28375.07,19874,8C,Air Transport International,2023,1,Airline_Financial_2023.csv
2023,6498.32,8334.74,0.0,47365.05,13999.59,4308.13,0.0,39030.31,21634,KH,Aloha Air Cargo,2023,4,Airline_Financial_2023.csv
2023,6625.26,6625.26,0.0,27035.24,0.0,0.0,0.0,20409.98,21652,27Q,"Jet Aviation Flight Services, Inc.",2023,3,Airline_Financial_2023.csv
2023,6934.55,6926.53,0.0,37724.22,20047.66,6008.51,0.0,30797.69,20195,WI,Sky Lease Cargo,2023,2,Airline_Financial_2023.csv
2023,6959.24,6959.24,0.0,26008.57,0.0,0.0,0.0,19049.32,21652,27Q,"Jet Aviation Flight Services, Inc.",2023,1,Airline_Financial_2023.csv
2023,6974.3,21032.15,428551.76,608119.97,276893.14,57470.57,24103.43,587087.82,20368,G4,Allegiant Air,2023,4,Airline_Financial_2023.csv
2023,7034.12,7505.03,0.0,34867.06,12529.5,6703.8,0.0,27362.03,20108,NC,Northern Air Cargo Inc.,2023,1,Airline_Financial_2023.csv
2023,7058.23,7097.77,0.0,33003.03,10890.56,2864.92,0.0,25905.26,21634,KH,Aloha Air Cargo,2023,2,Airline_Financial_2023.csv
2023,7301.01,7455.26,0.0,35032.25,10839.43,3085.88,0.0,27576.99,21634,KH,Aloha Air Cargo,2023,1,Airline_Financial_2023.csv
2023,7706.05,7706.05,0.0,9183.57,896.81,246.79,0.0,1477.52,20169,L2,Lynden Air Cargo Airlines,2023,2,Airline_Financial_2023.csv
2023,7720.26,14480.61,449652.27,449747.09,154787.72,83120.58,19049.0,435266.48,20398,MQ,Envoy Air,2023,4,Airline_Financial_2023.csv
2023,8933.39,21704.12,337362.05,342602.82,107845.84,96027.37,29978.56,320898.7,20452,YX,Republic Airline,2023,3,Airline_Financial_2023.csv
2023,9203.25,9534.24,0.0,35306.77,8786.13,6335.72,0.0,25772.53,20108,NC,Northern Air Cargo Inc.,2023,3,Airline_Financial_2023.csv
2023,9485.93,10428.61,21366.15,38383.22,10728.71,1952.5,1388.41,27954.61,20422,SY,Sun Country Airlines d/b/a MN Airlines,2023,2,Airline_Financial_2023.csv
2023,9561.79,9561.97,0.0,11380.45,688.34,488.62,0.0,1818.49,20169,L2,Lynden Air Cargo Airlines,2023,3,Airline_Financial_2023.csv
